system:index,B11_t27,B12_t27,B2_t27,B3_t27,B4_t27,B5_t27,B6_t27,B7_t27,B8A_t27,B8_t27,class,class_name,zone,.geo
2089_0,2562.0,1606.0,888.0,1146.0,1378.0,1774.0,2254.0,2613.0,2827.0,2764.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79425290194304,35.72986160515509]}"
2090_0,2049.0,1325.0,794.0,946.0,1202.0,1451.0,1616.0,1695.0,1934.0,1790.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46277456210294,35.50420480578426]}"
2091_0,2952.0,2057.0,1073.0,1377.0,1784.0,2308.5,2505.0,2713.5,3025.5,2600.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77305266123781,35.678477970903444]}"
2092_0,3088.0,2024.0,899.0,1182.0,1604.0,1955.0,1944.0,2258.0,2433.0,2280.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37168539229322,35.5345678623875]}"
2093_0,3463.5,2457.5,1120.0,1454.0,1977.0,2053.0,2341.5,2535.5,2843.5,2786.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73801836515716,35.598887236730455]}"
2094_0,2441.0,1551.0,901.0,1084.0,1336.0,1649.0,1860.0,2016.0,2260.0,2156.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41049261256718,35.51624223059146]}"
2095_0,2944.0,2101.0,1100.0,1396.0,1946.0,2268.0,2419.0,2596.0,2920.0,2774.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59913882223228,35.71351226698411]}"
2096_0,1933.5,1091.0,356.0,521.0,511.5,1078.5,2069.5,2420.5,2576.5,2228.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76730344341945,35.59026341000291]}"
2097_0,2255.0,1632.0,814.0,1003.0,1246.0,1443.5,1478.5,1572.0,1718.5,1618.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28041655942667,35.58810745332102]}"
2099_0,2172.0,1371.5,778.0,960.0,930.0,1414.5,2125.5,2384.0,2670.0,2510.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71466216777004,35.75303813948537]}"
2100_0,2335.0,1982.0,676.0,812.0,1015.0,1210.0,1283.0,1382.0,1557.0,1428.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33359682424656,35.58900576860514]}"
2101_0,2362.0,1379.0,763.0,1070.0,1198.0,1810.0,2326.0,2540.0,2879.0,2566.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34204098791727,35.53277123181926]}"
2102_0,3551.5,3069.0,976.5,1179.0,1526.0,1753.0,1852.5,1995.0,2198.0,2029.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24125001303906,35.649911544868445]}"
2103_0,2559.5,1968.0,856.0,1089.0,1418.0,1598.5,1685.5,1812.0,1995.0,1885.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26909778684677,35.65799638242552]}"
2104_0,3352.5,2690.5,2004.0,2074.0,2175.0,2344.0,2459.0,2569.5,2758.0,2667.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21861246787925,35.52450673120536]}"
2105_0,4365.5,2992.5,1403.0,1876.0,2621.0,3092.0,3403.5,3568.5,4149.0,3880.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29460994091576,35.66284728495977]}"
2106_0,1189.5,750.5,566.5,679.0,913.0,1117.0,1167.0,1328.5,1481.5,1394.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78383244464726,35.64380300093643]}"
2107_0,2212.5,1481.0,725.5,984.0,1404.0,1524.0,1758.0,1907.5,2158.0,1933.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76191355171474,35.60966702013989]}"
2108_0,3709.0,2549.0,1700.0,1980.0,2152.0,2713.0,3163.0,3339.0,3643.0,3408.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4791239002739,35.50420480578426]}"
2112_0,2153.5,1415.5,907.5,1128.0,1489.0,1890.5,2188.0,2330.0,2617.0,2381.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77682558543113,35.710996984188576]}"
2113_0,2968.0,1946.0,1036.0,1298.0,1570.0,2010.0,2461.0,2702.0,3053.0,2942.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43151319021558,35.55271383112672]}"
2114_0,2662.0,1810.0,722.0,947.0,1189.0,1680.0,2030.5,2250.5,2569.5,2127.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75364905110084,35.54678495025153]}"
2115_0,2149.5,1751.0,788.0,917.5,1120.0,1300.5,1316.5,1405.5,1529.0,1415.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24196866526636,35.592239703627975]}"
2116_0,1876.5,1248.0,578.0,786.0,1120.0,1358.0,1500.0,1661.0,1835.0,1712.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75598467083955,35.716207212836466]}"
2118_0,1842.0,1419.0,608.0,708.0,903.0,1056.0,1190.0,1162.0,1361.0,1262.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34275964014456,35.59493464948033]}"
2119_0,3027.0,2193.0,960.0,1202.0,1548.0,1841.0,1981.0,2119.0,2350.0,2138.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32209838860982,35.496658957397656]}"
2120_0,3485.5,2468.5,1058.0,1423.0,1878.0,2260.0,2639.5,2891.5,3207.5,3152.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74682185494153,35.56223597313838]}"
2122_0,2116.0,1424.0,662.0,917.0,1216.0,1514.0,1692.0,1835.0,2056.0,1766.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59806084389133,35.839456069817665]}"
2123_0,2015.5,1153.0,520.0,873.0,893.0,1577.5,2460.0,2881.5,3155.0,2954.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73676072375939,35.61541623795826]}"
2124_0,2240.0,1679.0,1044.0,1118.0,1254.0,1391.0,1481.0,1564.0,1676.5,1677.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24807720919837,35.617751857696966]}"
2125_0,2027.0,1352.0,634.0,780.0,900.0,1247.0,1513.0,1643.0,1887.0,1574.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43366914689746,35.46521792245347]}"
2126_0,2427.0,1422.0,730.0,1067.0,1049.0,1723.0,2507.0,2751.0,3102.5,2888.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77826288988571,35.66105065439153]}"
2127_0,2211.0,1579.5,703.5,909.0,1177.0,1544.5,1687.0,1845.0,2066.5,1897.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79281559748844,35.520015154784765]}"
2128_0,2310.0,1864.0,774.0,930.5,1104.0,1299.5,1358.5,1420.0,1586.0,1454.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30233545235919,35.54462899356964]}"
2129_0,3073.0,2036.0,1378.0,1638.0,1772.0,2278.0,2645.0,2863.0,3185.0,2920.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51110392438856,35.520913470068884]}"
2131_0,2584.5,1929.0,951.0,1188.0,1482.0,1664.5,1742.0,1782.0,1944.0,1885.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2881420708701,35.55576810309272]}"
2132_0,2872.0,1991.0,1194.0,1452.0,1850.0,2152.5,2374.5,2550.0,2821.5,2766.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57991487515213,35.8464629290338]}"
2134_0,2095.0,1338.0,928.0,1132.0,1354.0,1564.0,1688.0,1766.0,1880.0,1836.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32209838860982,35.500431881590956]}"
2135_0,2270.5,1308.0,649.0,940.5,1010.0,1615.5,2189.0,2471.0,2817.5,2584.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78221547713584,35.68961708042653]}"
2136_0,2139.0,1719.0,740.0,877.0,1048.0,1201.0,1318.0,1416.0,1610.0,1384.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3377290745535,35.54947989610388]}"
2137_0,2363.5,2021.5,672.0,809.0,1069.0,1195.0,1284.0,1384.0,1527.5,1494.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74448623520281,35.6443419901069]}"
2138_0,1909.0,1318.0,732.0,816.0,961.0,1136.0,1244.0,1314.0,1451.0,1350.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46079826847787,35.45282117153262]}"
2139_0,3701.0,2507.5,1193.0,1520.0,2170.0,2612.5,2719.5,2991.0,3381.5,3023.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2978438759386,35.51678121976193]}"
2140_0,2320.0,1621.0,889.0,1212.0,1550.0,1915.0,2043.0,2222.0,2502.0,2472.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59877949611864,35.713332603927284]}"
2141_0,1873.0,1234.0,705.5,946.0,1256.0,1509.5,1649.5,1789.0,1932.5,1925.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77987985739713,35.59780925838951]}"
2142_0,2102.5,1193.5,581.0,881.0,857.0,1552.0,2260.0,2552.5,2857.5,2562.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76227287782838,35.50743874080709]}"
2143_0,2771.0,1810.0,1002.0,1172.0,1394.0,1687.0,1950.0,2091.0,2381.0,2298.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34024435734904,35.472584107783256]}"
2145_0,3003.5,2185.5,747.0,970.5,1245.0,1786.5,2009.5,2161.5,2432.5,1987.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79209694526115,35.78142490246354]}"
2146_0,2203.0,1386.0,650.0,921.5,1012.0,1531.0,2160.0,2436.5,2744.0,2574.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73999465878222,35.57894463742301]}"
2147_0,2064.0,1842.0,592.0,696.0,834.0,986.0,1042.0,1123.0,1241.0,1136.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33467480258749,35.65979301299376]}"
2148_0,1441.0,939.0,608.0,736.5,1014.0,1161.5,1306.5,1403.5,1543.5,1507.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78329345547678,35.644880979277374]}"
2149_0,1884.0,1004.0,677.0,999.0,886.0,1614.0,2439.0,2679.0,2963.0,2666.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49924616263819,35.49863525102272]}"
2150_0,2445.0,1793.5,869.0,1111.0,1450.0,1675.0,1996.5,2145.0,2347.5,2401.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79065964080657,35.51965582867111]}"
2151_0,3629.0,2455.0,1016.0,1434.0,1682.0,2545.0,3105.0,3282.0,3656.0,3268.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57704026624295,35.501150533818254]}"
2152_0,1795.0,1161.0,813.0,1046.0,1396.0,1404.0,1462.0,1561.0,1808.0,1906.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34096300957633,35.59673128004857]}"
2153_0,2427.0,1656.5,695.0,950.0,1206.0,1563.0,1812.0,1949.0,2226.5,2052.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75993725808968,35.45120420402121]}"
2154_0,1319.5,889.0,542.5,662.5,914.0,1212.5,1301.5,1419.5,1603.5,1409.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78311379241995,35.64362333787961]}"
2155_0,4456.0,3080.0,1172.0,1612.0,2280.0,2774.0,2909.0,3149.0,3512.0,3232.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34509525988328,35.550737537501654]}"
2156_0,2741.5,1498.0,659.5,1190.0,839.0,1776.0,3599.0,4035.0,4425.0,4298.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71681812445193,35.67129144863049]}"
2158_0,2642.0,1673.0,946.0,1240.0,1596.0,1896.0,2123.0,2331.0,2648.0,2382.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33683075926938,35.48210624979492]}"
2159_0,3917.5,2962.0,1010.0,1307.0,1765.0,2070.0,2366.0,2539.0,2835.5,2660.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74053364795269,35.596551616991746]}"
2160_0,4916.0,3568.5,1202.0,1683.0,2363.0,2803.0,3035.0,3339.5,3731.0,3554.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21376156534501,35.60283982398058]}"
2161_0,2922.5,1955.0,1239.0,1489.0,1849.0,2128.0,2390.0,2529.5,2820.0,2783.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77987985739713,35.547862928592465]}"
2162_0,2247.5,1446.0,621.0,845.0,1111.0,1553.0,1906.0,2168.5,2378.0,2226.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75167275747577,35.656379414914106]}"
2163_0,2107.0,1455.0,896.5,1135.0,1637.0,1967.0,2103.5,2274.5,2591.0,2452.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75634399695319,35.66823717666448]}"
2164_0,2136.5,1237.5,494.0,689.5,980.0,1456.5,1844.5,2145.5,2669.5,2470.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77269333512417,35.585771833582314]}"
2165_0,2806.0,1847.0,832.5,1096.0,1422.0,1781.5,2146.0,2400.5,2670.0,2550.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75077444219166,35.598707573673636]}"
2166_0,3159.0,2477.0,1552.0,1706.0,1756.0,2233.0,2604.0,2856.0,3167.0,2676.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51847010971835,35.47024848804454]}"
2167_0,1963.0,1079.0,656.0,954.0,816.0,1501.0,2605.0,3004.0,3315.0,3108.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34761054267881,35.52971695985325]}"
2168_0,1852.5,1003.5,379.5,541.0,543.0,1071.0,1604.0,1872.5,2131.0,1944.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75023545302118,35.713332603927284]}"
2170_0,2293.0,1388.0,692.0,956.0,972.0,1621.0,2255.0,2476.0,2759.0,2512.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78077817268125,35.555947766149544]}"
2171_0,2365.5,1489.0,648.5,863.5,989.0,1433.5,1965.0,2221.0,2473.5,2203.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71915374419065,35.75824836813326]}"
2172_0,1455.0,882.5,717.0,873.0,1318.0,1604.5,1746.0,1921.5,2108.5,2067.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77808322682888,35.64739626207291]}"
2173_0,2379.0,1497.5,787.0,1013.0,1313.0,1694.5,2039.0,2286.5,2625.0,2368.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77574760709018,35.683508536494514]}"
2174_0,2496.0,1554.5,597.0,843.5,1019.0,1468.5,1911.0,2146.0,2470.5,2256.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77790356377207,35.74297700830323]}"
2177_0,2853.0,2450.5,854.5,1013.0,1272.0,1487.5,1605.0,1701.5,1880.5,1717.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27646397217654,35.69285101544936]}"
2178_0,2522.5,1827.5,791.0,1076.0,1370.0,1748.0,2030.0,2224.0,2430.0,1956.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7841917707609,35.52899830762596]}"
2179_0,3369.0,2219.0,1216.0,1473.0,1867.0,2233.0,2390.0,2558.0,2842.5,2565.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2227447181862,35.59439566030986]}"
2181_0,3862.5,2827.5,1337.0,1640.0,2123.0,2346.5,2439.5,2569.5,2875.0,2714.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21699550036783,35.58595149663913]}"
2182_0,2732.0,1861.0,698.5,889.5,1276.0,1664.0,1923.5,2078.5,2271.0,1988.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76371018228298,35.608409378742124]}"
2183_0,2178.0,1605.5,819.5,970.0,1180.0,1347.5,1471.5,1570.0,1778.5,1550.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2784402658016,35.58810745332102]}"
2184_0,3112.0,2044.0,1420.0,1670.0,1842.0,2225.0,2643.0,2890.0,3221.0,3028.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43187251632922,35.55774439671778]}"
2185_0,2815.0,1693.0,922.0,1058.0,1198.0,1679.0,1721.0,1812.0,1981.0,1836.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3370104223262,35.528818644569135]}"
2187_0,2338.0,1391.5,704.5,1141.0,1110.5,1910.0,2606.5,2848.0,3162.0,2965.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71717745056559,35.740282062450866]}"
2189_0,2379.0,1461.0,863.5,1176.0,1144.5,1881.5,2712.5,3061.0,3377.5,3043.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72741824480455,35.66572189386895]}"
2190_0,2089.0,1362.0,1055.0,1404.0,1812.0,2288.5,2471.0,2691.5,3002.5,2752.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77017805232863,35.67578302505109]}"
2191_0,2888.0,1962.0,1134.0,1450.0,1760.0,2039.0,2174.0,2365.0,2599.0,2398.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39252630688479,35.611283987651305]}"
2192_0,2616.0,1654.0,774.0,960.0,1230.0,1604.0,1749.0,1920.0,2154.0,1968.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4234283526585,35.50833705609121]}"
2193_0,2176.5,1433.5,693.0,927.0,1216.0,1631.5,1861.5,2079.0,2384.5,2109.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74412690908918,35.57283609349099]}"
2196_0,1947.5,1004.0,474.0,763.0,721.0,1419.0,2605.5,3104.5,3528.5,3251.5,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7480794963393,35.618470509924265]}"
2197_0,2519.0,1650.0,786.5,1003.0,1206.0,1619.0,2100.5,2398.0,2660.5,2462.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78958166246562,35.695725624358545]}"
2198_0,2664.0,1871.0,1246.0,1566.0,1760.0,2179.0,2441.0,2563.0,2784.0,2512.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43115386410193,35.576249691570645]}"
2199_0,2756.0,1908.0,1104.0,1476.0,1878.0,2137.0,2369.0,2519.5,2889.0,3014.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78239514019266,35.7232140720526]}"
2200_0,1949.0,1271.5,721.0,950.0,1264.0,1554.5,1734.0,1875.5,2080.5,1918.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78131716185172,35.59709060616222]}"
2201_0,1018.0,628.5,632.5,792.5,999.0,1309.0,1431.5,1571.5,1629.0,1469.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78077817268125,35.60050420424187]}"
2202_0,1181.5,751.0,563.0,717.5,1031.0,1326.0,1389.5,1572.5,1718.0,1594.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77323232429464,35.59780925838951]}"
2203_0,3340.0,2327.5,1124.0,1365.0,1434.0,1992.5,2662.5,2929.5,3178.0,3062.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77323232429464,35.77765197827024]}"
2204_0,1802.5,918.0,458.5,663.5,592.5,1168.0,2027.0,2346.5,2666.0,2413.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7947918911135,35.603917802321526]}"
2205_0,2517.0,1654.0,670.5,927.5,1188.0,1474.0,1696.5,1903.0,2174.0,2154.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74233027852092,35.67524403588062]}"
2206_0,2043.0,1180.0,771.0,1098.0,1106.0,1799.0,2632.0,2876.0,3208.0,2862.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34671222739469,35.53331022098973]}"
2209_0,2534.5,1611.0,754.0,1020.0,1238.5,1728.5,2154.5,2362.0,2657.0,2447.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77053737844228,35.67075245946002]}"
2210_0,1552.0,1141.5,650.0,757.0,1065.0,1281.5,1392.5,1518.0,1707.0,1600.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76137456254426,35.67183043780096]}"
2211_0,2282.5,1526.5,726.0,899.0,1159.0,1159.5,1370.0,1492.0,1776.5,1882.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76945940010134,35.53420853627385]}"
2213_0,4750.0,3541.0,1144.0,1508.0,2006.0,2424.0,2560.0,2731.0,3059.0,2756.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33719008538303,35.5345678623875]}"
2214_0,3278.0,2212.0,1144.0,1376.0,1742.0,2017.0,2160.0,2316.0,2548.0,2330.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36647516364532,35.51929650255747]}"
2215_0,3472.0,2433.0,915.0,1210.0,1508.0,1905.0,2086.0,2272.0,2473.0,2336.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35389874966765,35.52612369871677]}"
2216_0,1700.0,1182.0,612.0,750.0,988.0,1177.5,1244.5,1400.0,1557.0,1484.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77377131346512,35.48623850010187]}"
2217_0,2607.5,1585.5,643.0,974.0,1160.0,1875.5,2534.5,2848.5,3219.0,2892.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75023545302118,35.664643915528]}"
2218_0,2734.0,1700.0,1018.0,1318.0,1870.0,2087.0,2320.0,2411.0,2868.0,2808.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39198731771432,35.54013741714904]}"
2219_0,2493.0,1703.0,886.0,1134.0,1482.0,1825.0,2083.0,2309.0,2641.0,2394.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43546577746571,35.55019854833118]}"
2220_0,3544.0,2414.0,748.5,990.0,1224.0,1680.0,2070.0,2234.0,2537.0,2288.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78059850962443,35.77334006490647]}"
2221_0,2169.0,2007.0,618.0,735.0,840.0,1055.0,1147.0,1204.0,1369.0,1190.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3377290745535,35.65835570853917]}"
2222_0,1441.0,982.5,692.0,870.5,1203.0,1303.5,1334.0,1495.0,1700.0,1729.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77179501984006,35.48066894534033]}"
2223_0,2233.0,1269.5,568.5,939.0,913.5,1632.0,2441.0,2755.0,3071.5,2864.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77592727014701,35.65530143657316]}"
2224_0,2628.5,1693.0,766.0,1053.0,1084.0,1740.0,2349.0,2642.0,2984.0,2685.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77448996569241,35.67165077474414]}"
2225_0,3615.0,2627.0,1684.0,1939.0,2166.0,2561.5,2848.0,3030.0,3205.0,3215.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79155795609068,35.783221533031785]}"
2226_0,4933.0,3567.0,1202.0,1590.0,2118.0,2571.0,2735.0,2954.0,3332.0,3018.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33754941149668,35.5270220140009]}"
2227_0,2114.5,1448.5,674.5,870.5,1189.0,1464.0,1592.0,1745.5,1965.0,1812.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78113749879489,35.70650540776798]}"
2228_0,3267.0,2268.0,1330.0,1552.0,1830.0,2259.0,2663.0,2794.0,3095.0,2808.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36719381587262,35.49989289242048]}"
2229_0,2139.0,1271.0,536.0,849.5,898.0,1517.5,2198.0,2420.5,2690.5,2577.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77987985739713,35.66644054609625]}"
2230_0,2158.5,1585.5,672.5,829.0,1103.0,1333.0,1406.5,1545.0,1739.0,1679.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78814435801102,35.76112297704244]}"
2231_0,1556.0,1126.0,672.5,868.5,1141.0,1384.5,1479.0,1620.0,1909.0,1764.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72957420148643,35.692132363222065]}"
2232_0,2518.0,1582.0,957.0,1141.0,1234.0,1708.5,2178.0,2366.5,2715.5,2539.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29712522371129,35.48210624979492]}"
2233_0,3674.0,2514.0,1139.0,1524.0,2085.0,2714.0,2992.0,3283.5,3686.5,3508.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7721543459537,35.676861003392034]}"
2235_0,2431.0,1472.0,762.0,1064.0,1180.0,1771.0,2342.0,2593.0,2952.0,2584.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34204098791727,35.53205257959196]}"
2236_0,2465.5,1547.5,656.0,886.0,1004.0,1565.0,2083.0,2282.0,2624.5,2413.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77466962874924,35.747288921667]}"
2237_0,1957.5,1567.0,740.0,846.0,1003.0,1194.0,1248.5,1306.0,1422.5,1251.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22418202264079,35.62457905385627]}"
